id,question,is_impossible,gold_answers,main_gold_answer,predicted_answer,predicted_no_answer,exact_match,f1,bert_score,reranked_rank,chunk_id,section_title,retrieval_score,reranker_score
chunk_0051_q1,In quale anno una terribile peste si sparse per la Sicilia e colpì anche Giovanni di Lauria?,False,"['Nel 1348', '1348']",Nel 1348,1348,False,1,1.0,0.9417937254183926,1,chunk_0051,GLI ALAGONA,0.8307397365570068,0.9975016713142395
chunk_0051_q2,"Chi assunse il controllo del Castello e molti suoi diritti quando Federico, figlio del duca Giovanni, era ancora di tenera età?",False,"[""Blasco d'Alagona""]",Blasco d'Alagona,"Blasco d'Alagona,",False,1,1.0,0.9950783833082824,1,chunk_0051,GLI ALAGONA,0.8412732481956482,0.9905616641044617
chunk_0051_q3,In quale anno gli Angioini si prefissero di riconquistare la Sicilia?,False,"[""l'anno 1356"", '1356', 'anno 1356']",l'anno 1356,"1356,",False,1,1.0,0.9853361898603907,1,chunk_0052,GLI ALAGONA,0.828886866569519,0.9994921684265137
chunk_0051_unanswerable_1,Quale medico descrisse i sintomi della peste che colpì il Duca Giovanni nel 1348?,True,[],,La risposta non è presente nel contesto.,True,1,1.0,0.937231719493866,1,chunk_0051,GLI ALAGONA,0.8145960569381714,0.8347213268280029
chunk_0052_q1,In quale località collinare Artale decise inizialmente di posizionare la sua linea difensiva per contrastare l'avanzata angioina?,False,"['sulle alture di Nizeti', 'alture di Nizeti', 'Nizeti']",sulle alture di Nizeti,Nizeti.,False,1,1.0,0.8449210960097844,1,chunk_0052,GLI ALAGONA,0.817874550819397,0.8197059631347656
chunk_0052_q2,Chi ordinò al maresciallo Acciaioli di unirsi a Cesareo e dare battaglia ad Artale?,False,"['il Re di Napoli', 'Re di Napoli']",il Re di Napoli,"Re di Napoli,",False,1,1.0,0.7096693088885786,1,chunk_0052,GLI ALAGONA,0.8501439690589905,0.999015212059021
chunk_0052_q3,Con quanti uomini era dislocato a Patti il maresciallo Acciaioli?,False,"['2000 uomini', '2000']",2000 uomini,2000,False,1,1.0,1.8803513050079346,1,chunk_0052,GLI ALAGONA,0.825133204460144,0.9738643169403076
chunk_0053_q1,In quale data gli Angioini assalirono il Castello di Aci-Castello e costrinsero alla resa i difensori?,False,"['la domenica del 7 Maggio 1357', 'domenica del 7 Maggio 1357', '7 Maggio 1357']",la domenica del 7 Maggio 1357,7 Maggio 1357.,False,1,1.0,0.8450126773677766,1,chunk_0053,GLI ALAGONA,0.8353216648101807,0.9984070658683777
chunk_0053_q2,Quanti uomini aveva l'esercito di Artale quando uscì dalle mura di Catania?,False,"['3000 uomini', '3000']",3000 uomini,3000,False,1,1.0,1.8163480162620544,1,chunk_0053,GLI ALAGONA,0.8462692499160767,0.9976111650466919
chunk_0053_q3,Fra quali località si combatté la battaglia navale comandata da Artale?,False,"[""fra Ognina e la Rocca d'Aci"", ""Ognina e la Rocca d'Aci""]",fra Ognina e la Rocca d'Aci,"Ognina e la Rocca d'Aci,",False,1,1.0,1.9762207173698698,1,chunk_0053,GLI ALAGONA,0.8464672565460205,0.9728536009788513
chunk_0053_unanswerable_1,Quale fonte riferisce il nome degli informatori che avvisarono Artale della consistenza dell'esercito di Acciaioli?,True,[],,La risposta non è presente nel contesto.,True,1,1.0,0.9217188954353333,1,chunk_0052,GLI ALAGONA,0.8345721960067749,0.8650911450386047
chunk_0054_q1,Su quale monte si rifugiò il maresciallo Acciaioli con le sue truppe dopo aver evacuato il Castello?,False,"['monte Pilieri (Vampolieri)', 'Pilieri (Vampolieri)', 'monte Pilieri', 'Pilieri', 'Vampolieri']",monte Pilieri (Vampolieri),Pilieri,False,1,1.0,1.1479118666175054,1,chunk_0054,GLI ALAGONA,0.8302644491195679,0.9946736693382263
chunk_0054_q2,Chi raggiunse l'Acciaioli sul monte Pilieri dopo l'evacuazione del Castello?,False,"['il generale Nicolò Cesareo e Giulio Saitti', 'generale Nicolò Cesareo e Giulio Saitti', 'Nicolò Cesareo e Giulio Saitti']",il generale Nicolò Cesareo e Giulio Saitti,Nicolò Cesareo e Giulio Saitti,False,1,1.0,1.1437281370162964,1,chunk_0054,GLI ALAGONA,0.8261473178863525,0.9902944564819336
chunk_0054_q3,In quale posizione si appostarono i soldati del Cesareo nella resistenza organizzata sul monte Pilieri?,False,"['in prima linea', 'prima linea']",in prima linea,prima linea,False,1,1.0,0.828569233417511,1,chunk_0055,GLI ALAGONA,0.8228362798690796,0.9427518844604492
chunk_0054_unanswerable_1,Quale nave comandava Artale nella battaglia navale combattuta fra Ognina e la Rocca d'Aci?,True,[],,La risposta non è presente nel contesto.,True,1,1.0,0.821580171585083,1,chunk_0053,GLI ALAGONA,0.8631617426872253,0.9935402274131775
chunk_0055_q1,Chi capitanava i soldati di Federico che assalirono alle spalle i soldati dell'Acciaioli?,False,"['Corrado Spadafora', 'don Corrado Spadafora']",Corrado Spadafora,"Corrado Spadafora,",False,1,1.0,0.9979087972651541,1,chunk_0055,GLI ALAGONA,0.8365452885627747,0.9974547028541565
chunk_0055_q2,Verso quale località si diressero i francesi dopo essere stati sconfitti dai soldati di Federico?,False,['Messina'],Messina,Messina.,False,1,1.0,1.961370036675362,1,chunk_0055,GLI ALAGONA,0.8327249884605408,0.9644048810005188
chunk_0055_q3,Chi furono assaliti alle spalle dai soldati di Federico capitanati da Corrado Spadafora?,False,"[""i soldati dell'Acciaioli"", ""soldati dell'Acciaioli""]",i soldati dell'Acciaioli,i soldati dell'Acciaioli,False,1,1.0,0.7610427141189575,1,chunk_0055,GLI ALAGONA,0.8424263000488281,0.9952424764633179
chunk_0055_unanswerable_1,Quale cronista descrisse la disposizione della seconda e della terza linea sul monte Pilieri?,True,[],,La risposta non è presente nel contesto.,True,1,1.0,0.8892714381217957,1,chunk_0054,GLI ALAGONA,0.7967743873596191,0.13254599273204803
chunk_0056_q1,Chi ricevette definitivamente il Castello d'Aci dopo la vittoria degli Aragonesi sugli Angioini?,False,['Artale'],Artale,Artale,False,1,1.0,1.8962070550915087,1,chunk_0056,GLI ALAGONA,0.8271530866622925,0.9995013475418091
chunk_0056_q2,Chi succedette a Federico III dopo la sua morte nel 1377?,False,"['la figlia Maria', 'figlia Maria', 'Maria']",la figlia Maria,la figlia Maria.,False,1,1.0,0.774563051527366,1,chunk_0056,GLI ALAGONA,0.8299345970153809,0.9963951706886292
chunk_0056_q3,Con quali potenti Artale si mise d'accordo per dividere l'Isola in zone d'influenza?,False,"['i Ventimiglia, i Peralta, i Chiaramonti', 'Ventimiglia, i Peralta, i Chiaramonti']","i Ventimiglia, i Peralta, i Chiaramonti","i Ventimiglia, i Peralta, i Chiaramonti",False,1,1.0,0.5986849775435985,1,chunk_0057,GLI ALAGONA,0.8120493292808533,0.9999680519104004
chunk_0057_q1,"Chi tenne la giovane Maria, erede al trono di Sicilia, quasi prigioniera nel Castello Ursino di Catania?",False,['Artale'],Artale,non intendeva sposarla.,False,0,0.0,0.021728282066760585,1,chunk_0057,GLI ALAGONA,0.8713607788085938,0.9999767541885376
chunk_0057_q2,In quale anno morì Artale?,False,"['Nel 1389', '1389']",Nel 1389,1389,False,1,1.0,0.9937483461453667,1,chunk_0057,GLI ALAGONA,0.7890647053718567,0.9182969927787781
chunk_0057_q3,A chi passò il vicariato di Artale dopo la sua morte?,False,"['al fratello Manfredi', 'fratello Manfredi', 'Manfredi']",al fratello Manfredi,fratello Manfredi.,False,1,1.0,0.5434752432338428,1,chunk_0057,GLI ALAGONA,0.8013546466827393,0.9981786012649536
chunk_0057_unanswerable_1,Quale famiglia custodì parte del bottino abbandonato dai francesi nella pianura di Mascali?,True,[],,La risposta non è presente nel contesto.,True,1,1.0,0.9287945032119751,1,chunk_0055,GLI ALAGONA,0.8076865673065186,0.9753168821334839
chunk_0058_q1,In quale anno Artale promise di recarsi a Palermo per rendere omaggio al Duca Martino?,False,"[""l'anno 1392"", 'anno 1392', '1392']",l'anno 1392,1392.,False,1,1.0,0.990506671150797,1,chunk_0058,RE MARTINO,0.8323827981948853,0.9986132383346558
chunk_0058_q2,Dove si trovava Artale II quando fu dato l'ordine di arrestarlo?,False,"[""nel Castello d'Aci"", ""Castello d'Aci""]",nel Castello d'Aci,Castello d'Aci.,False,1,1.0,0.5645605113750207,1,chunk_0058,RE MARTINO,0.8396683931350708,0.9284543991088867
chunk_0058_q3,A quale generale il Duca Martino ordinò di assediare il Castello?,False,"['al generale Cruillas', 'generale Cruillas', 'Cruillas']",al generale Cruillas,Cruillas,False,1,1.0,1.7555447084414482,1,chunk_0058,RE MARTINO,0.8379787802696228,0.9989765882492065
chunk_0058_unanswerable_1,Quale emissario portò a Palermo la promessa di Artale di rendere omaggio al Duca Martino?,True,[],,"Manfredi,",False,0,0.0,0.863861950696446,1,chunk_0058,RE MARTINO,0.8216460943222046,0.991354763507843
chunk_0059_q1,In quale anno il Cruillas si decise a partire assieme ai suoi armati?,False,"[""l'anno 1392"", 'anno 1392', '1392']",l'anno 1392,1392.,False,1,1.0,0.9942959225372761,1,chunk_0059,RE MARTINO,0.8148205876350403,0.9999496936798096
chunk_0059_q2,Chi ordinò l'assedio del castello dopo aver saputo che Artale aveva rinforzato le mura e non voleva mantenere le promesse?,False,"['il Duca Martino', 'Duca Martino', 'Martino']",il Duca Martino,"Duca Martino,",False,1,1.0,1.3563796834132518,1,chunk_0059,RE MARTINO,0.8389744758605957,0.9994719624519348
chunk_0059_q3,Da chi era comandato il forte esercito che precedette il Duca Martino in territorio d'Aci?,False,"['Calcedonio di Villanueva e da Guglielmo Peralta', 'da Calcedonio di Villanueva e da Guglielmo Peralta']",Calcedonio di Villanueva e da Guglielmo Peralta,"Calcedonio di Villanueva e da Guglielmo Peralta,",False,1,1.0,0.745779802382458,1,chunk_0060,RE MARTINO,0.8377274870872498,0.9999105930328369
chunk_0059_unanswerable_1,Quale capitano fu incaricato da Martino di assediare il Castello dopo la partenza del generale Cruillas?,True,[],,Artale,False,0,0.0,0.25443873339827405,1,chunk_0059,RE MARTINO,0.8455129861831665,0.9958827495574951
chunk_0060_q1,In quale data si venne all'accordo tra Artale e Re Martino per il Castello di Aci Castello?,False,"['il 9 dicembre 1392', '9 dicembre 1392']",il 9 dicembre 1392,9 dicembre 1392,False,1,1.0,0.9853527627483345,1,chunk_0060,RE MARTINO,0.870833158493042,0.9999243021011353
chunk_0060_q2,"Chi scrisse un lavoro teatrale sull'accordo tra Artale e il Duca Martino, rappresentato ad Aci Castello?",False,"['Il canonico Nicolosi', 'canonico Nicolosi', 'Nicolosi']",Il canonico Nicolosi,"Nicolosi,",False,1,1.0,1.5734953016180953,1,chunk_0060,RE MARTINO,0.8707839250564575,0.9999102354049683
chunk_0060_q3,In quale data il Duca Martino ordinò ai baroni di assediare il Castello dopo essersi accorto dei tentativi di ribellione di Artale?,False,"['il 10 Aprile 1393', '10 Aprile 1393']",il 10 Aprile 1393,10 Aprile 1393,False,1,1.0,0.9724846804965637,1,chunk_0060,RE MARTINO,0.8499107360839844,0.9995865225791931
chunk_0060_unanswerable_1,Quale ambasciatore di Artale trattò l'accordo del 9 dicembre 1392 con il Duca Martino?,True,[],,La risposta non è presente nel contesto.,True,1,1.0,0.8200510144233704,1,chunk_0060,RE MARTINO,0.836458683013916,0.9992378950119019
chunk_0061_q1,In quale data il Duca Martino si mosse da Catania con un forte esercito e cinque galere alla volta d'Aci?,False,"['il 17 giugno', '17 giugno']",il 17 giugno,17 giugno,False,1,1.0,0.9570768475532532,1,chunk_0061,RE MARTINO,0.8589538335800171,0.9984832406044006
chunk_0061_q2,Da quale città Martino si mosse con un forte esercito il 17 giugno?,False,"['da Catania', 'Catania']",da Catania,Catania,False,1,1.0,0.999056850123452,1,chunk_0061,RE MARTINO,0.8162976503372192,0.9996403455734253
chunk_0061_q3,In cambio di quali isole Artale si offrì di lasciare sia il Castello d'Aci che quello di Paternò?,False,"['le isole di Malta e Gozzo', 'isole di Malta e Gozzo', 'Malta e Gozzo']",le isole di Malta e Gozzo,Malta e Gozzo.,False,1,1.0,1.9677572612163203,1,chunk_0061,RE MARTINO,0.8659669160842896,0.9990850687026978
chunk_0062_q1,A chi Artale aveva mandato le chiavi del Castello di Aci?,False,"['al Duca Martino', 'Duca Martino', 'Martino']",al Duca Martino,Duca Martino,False,1,1.0,0.8606327083252836,1,chunk_0062,RE MARTINO,0.8513069748878479,0.9999401569366455
chunk_0062_q2,Entro quale data Martino intimò ad Artale di lasciare il Castello di Aci?,False,"['entro il 30 luglio', '30 luglio']",entro il 30 luglio,"30 luglio,",False,1,1.0,1.9623623208608478,1,chunk_0062,RE MARTINO,0.8640427589416504,0.9999532699584961
chunk_0062_q3,"Quali isole erano state conferite ad Artale il 24 luglio, poco dopo l'invio delle chiavi del Castello al Duca Martino?",False,['Malta e Gozzo'],Malta e Gozzo,Malta e Gozzo.,False,1,1.0,1.7282960562115477,3,chunk_0061,RE MARTINO,0.8655155897140503,0.7511952519416809
chunk_0062_unanswerable_1,Quale barone rifiutò per primo l'ordine di accorrere all'assedio del Castello il 10 aprile 1393?,True,[],,La risposta non è presente nel contesto.,True,1,1.0,0.8256875276565552,1,chunk_0061,RE MARTINO,0.8166915774345398,0.9978445768356323
chunk_0063_q1,In quale anno Martino espugnò il Castello di Paternò prima di assediare il Castello d'Aci?,False,"['nel gennaio del 1395', 'gennaio del 1395', '1395']",nel gennaio del 1395,1395,False,1,1.0,0.9525232315063477,2,chunk_0063,RE MARTINO,0.8539676070213318,0.9971569776535034
chunk_0063_q2,In quale data la guarnigione del Castello d'Aci dovette arrendersi per la sete?,False,"['il 4 maggio del 1396', '4 maggio del 1396']",il 4 maggio del 1396,4 maggio del 1396,False,1,1.0,1.8691070079803467,1,chunk_0063,RE MARTINO,0.828383207321167,0.9882490634918213
chunk_0063_q3,In quale mese del 1398 il parlamento siracusano emanò la legge che stabiliva che la terra d'Aci e il Castello dovessero restare al Demanio?,False,"['nel settembre del 1398', 'settembre del 1398', 'settembre']",nel settembre del 1398,settembre,False,1,1.0,0.9940264225006104,1,chunk_0064,RE MARTINO,0.8258663415908813,0.9900057911872864
chunk_0063_unanswerable_1,Quale tecnico militare individuò il punto della rupe da perforare in corrispondenza della cisterna principale?,True,[],,La risposta non è presente nel contesto.,True,1,1.0,0.9289491772651672,1,chunk_0063,RE MARTINO,0.7887851595878601,0.45546358823776245
chunk_0064_q1,In quale anno il parlamento siracusano fece emanare la legge che stabiliva che la terra d'Aci e il Castello restassero al Demanio?,False,"['nel settembre del 1398', 'settembre del 1398', '1398']",nel settembre del 1398,1398,False,1,1.0,0.9773486553676776,1,chunk_0064,RE MARTINO,0.8161298632621765,0.9969684481620789
chunk_0064_q2,Chi fu il primo castellano del Castello d'Aci nominato dopo la legge del 1398?,False,"['Don Pietro Arbea', 'Pietro Arbea']",Don Pietro Arbea,"Don Pietro Arbea,",False,1,1.0,0.9922771435449249,1,chunk_0064,RE MARTINO,0.8316912055015564,0.9992115497589111
chunk_0064_q3,In quale anno Re Martino morì lasciando la moglie arbitra dei suoi possedimenti di Catania e di Siracusa?,False,"['nel 1409', '1409']",nel 1409,1409,False,1,1.0,0.9970144754552166,1,chunk_0065,RE MARTINO,0.8309502601623535,0.9991636276245117
chunk_0064_unanswerable_1,Quale registro demaniale riporta il compenso mensile degli inservienti assegnati alla Rocca?,True,[],,La risposta non è presente nel contesto.,True,1,1.0,0.7782326936721802,1,chunk_0064,RE MARTINO,0.7913190126419067,0.4569084644317627
chunk_0065_q1,Chi impugnò il testamento di Re Martino sostenendo l'invalidità dello stesso e l'illegittimità della reggenza della regina Bianca?,False,"['Bernardo di Caprera Conte di Modica, Capitano e Gran Giustiziere', 'Bernardo di Caprera Conte di Modica', 'Bernardo di Caprera']","Bernardo di Caprera Conte di Modica, Capitano e Gran Giustiziere",Bernardo di Caprera,False,1,1.0,0.6196837437346403,1,chunk_0065,RE MARTINO,0.8349044322967529,0.9906277656555176
chunk_0065_q2,Chi succedette a Re Martino?,False,"['Ferdinando I di Castiglia', 'Ferdinando I', 'Ferdinando']",Ferdinando I di Castiglia,Ferdinando I di Castiglia,False,1,1.0,0.9628352632280439,1,chunk_0065,RE MARTINO,0.8239181041717529,0.9970500469207764
chunk_0065_q3,Dove dovette rifugiarsi la regina Bianca dopo essere fuggita vestita da monaca in seguito alla rivolta di Catania?,False,"[""nella Rocca d'Aci"", ""Rocca d'Aci""]",nella Rocca d'Aci,Rocca d'Aci.,False,1,1.0,0.7646964257037325,1,chunk_0066,RE MARTINO,0.828205943107605,0.9996747970581055
chunk_0066_q1,Da quale personaggio fu aiutata la regina Bianca a fuggire verso Siracusa quando non si sentì più sicura nella Rocca d'Aci?,False,"[""da Artale d'Alagona"", ""Artale d'Alagona"", 'Artale', 'da Artale']",da Artale d'Alagona,Artale d'Alagona,False,1,1.0,1.9849216427364809,1,chunk_0066,RE MARTINO,0.8466403484344482,0.9974256157875061
chunk_0066_q2,Chi lasciò il Conte di Modica e passò al servizio della Regina dopo il colloquio con il Caprera?,False,['Giovanni Moncada'],Giovanni Moncada,"Giovanni Moncada,",False,1,1.0,1.2722617783720125,1,chunk_0066,RE MARTINO,0.8401775360107422,0.9998181462287903
chunk_0066_q3,Quale città invitò la regina Bianca a risiedere in quella città dopo la diffusione della vittoria in Sicilia?,False,['Palermo'],Palermo,Palermo,False,1,1.0,0.9968705177307129,1,chunk_0067,RE MARTINO,0.8270492553710938,0.9995967745780945
chunk_0066_unanswerable_1,Quali erano i nomi delle due galee armate su cui avvenne il colloquio tra la Regina Bianca e il Caprera?,True,[],,La risposta non è presente nel contesto.,True,1,1.0,0.7048448324203491,1,chunk_0066,RE MARTINO,0.8247918486595154,0.9957000017166138
chunk_0067_q1,Quale condottiero riuscì a respingere gli assalitori e a liberare il castello di Siracusa dove era asserragliato insieme alla Regina?,False,"['il Moncada', 'Moncada']",il Moncada,il Moncada,False,1,1.0,0.7566246547648916,1,chunk_0066,RE MARTINO,0.8525428771972656,0.99617600440979
chunk_0067_q2,In quale anno la spodestata Regina Bianca di Navarra si ritirò presso il padre in Navarra?,False,"['Nel 1415', '1415']",Nel 1415,1415,False,1,1.0,0.966131666838919,1,chunk_0067,RE MARTINO,0.808022677898407,0.9995564818382263
chunk_0067_q3,Chi fu nominato Vice Re di Sicilia prima che finissero le lotte della Regina Bianca?,False,"[""Giovanni Infante di Castiglia, secondogenito del Re d'Aragona"", 'Giovanni Infante di Castiglia', 'Giovanni Infante', 'Giovanni']","Giovanni Infante di Castiglia, secondogenito del Re d'Aragona","Giovanni Infante di Castiglia,",False,1,1.0,0.958392712433124,1,chunk_0067,RE MARTINO,0.842255711555481,0.999539852142334
chunk_0067_unanswerable_1,Come si chiamava il padre della Regina presso cui ella si ritirò in Navarra nel 1415?,True,[],,La risposta non è presente nel contesto.,True,1,1.0,0.9560080170631409,1,chunk_0067,RE MARTINO,0.8272501826286316,0.9991891980171204
chunk_0068_q1,"In quale anno il Vice Re di Sicilia, nella persona dell'Infante Giovanni, ordinò di spendere 20 onze per riparare il Castello?",False,"['nel 1416', '1416']",nel 1416,1416,False,1,1.0,0.9800829644154874,1,chunk_0068,I RE DI CASTIGLIA,0.8637844324111938,0.99994957447052
chunk_0068_q2,A chi Re Alfonso vendette il Castello intorno al 1421?,False,"['al Vice Re di allora, Velasquez', 'Vice Re di allora, Velasquez', 'Velasquez']","al Vice Re di allora, Velasquez","Velasquez,",False,1,1.0,1.6199878263287246,1,chunk_0068,I RE DI CASTIGLIA,0.8576475381851196,0.9998644590377808
chunk_0068_q3,In quale anno il Castello passò di diritto all'Infante Pietro Conte di Noto dopo la morte del Vice Re?,False,"['Nel 1434', '1434']",Nel 1434,1434,False,1,1.0,0.9526752245619718,1,chunk_0069,I RE DI CASTIGLIA,0.8459829092025757,0.9999334812164307
chunk_0068_unanswerable_1,Quale emissario di Re Alfonso comunicò agli Acesi la donazione del Castello al Viceré Villarragut?,True,[],,La risposta non è presente nel contesto.,True,1,1.0,0.9739232659339905,1,chunk_0069,I RE DI CASTIGLIA,0.818484902381897,0.9115038514137268
chunk_0069_q1,"Quale personaggio, disperato per l'ingiusta sentenza della Gran Corte, scelse di barricarsi all'interno del Castello invece di consegnarlo?",False,"['il povero Sancio, figlio di G. B. Platamone', 'povero Sancio, figlio di G. B. Platamone', 'il povero Sancio', 'povero Sancio', 'Sancio']","il povero Sancio, figlio di G. B. Platamone","Sancio,",False,1,1.0,0.8936935648380313,2,chunk_0069,I RE DI CASTIGLIA,0.8159260749816895,0.8060439825057983
chunk_0069_q2,Chi acquistò il Castello nel 1439 per 20.000 fiorini?,False,"['del segretario del Re e presidente del Regno di Sicilia G. B. Platamone', 'segretario del Re e presidente del Regno di Sicilia G. B. Platamone', 'G. B. Platamone']",del segretario del Re e presidente del Regno di Sicilia G. B. Platamone,"G. B. Platamone,",False,1,1.0,0.996118060342269,1,chunk_0069,I RE DI CASTIGLIA,0.8484118580818176,0.9999711513519287
chunk_0069_q3,In quale anno la Gran Corte decise che il Castello dovesse essere restituito al Re?,False,"['nel 1462', '1462']",nel 1462,1462,False,1,1.0,1.9869511686338228,1,chunk_0069,I RE DI CASTIGLIA,0.8437356948852539,0.9986395239830017
chunk_0069_unanswerable_1,Quale atto giuridico annullò il pagamento dei 10.000 fiorini versati dagli Acesi al Re?,True,[],,La risposta non è presente nel contesto.,True,1,1.0,0.9654969573020935,1,chunk_0069,I RE DI CASTIGLIA,0.8009673357009888,0.15803128480911255
chunk_0070_q1,In quale anno Aci aveva una popolazione di 3825 abitanti?,False,['1520'],1520,"1520,",False,1,1.0,0.9946163051135954,1,chunk_0070,I RE DI CASTIGLIA,0.8300001621246338,0.9996001124382019
chunk_0070_q2,Chi succedette a Ferdinando il Cattolico?,False,['Carlo V'],Carlo V,Carlo V,False,1,1.0,0.7386913970112801,2,chunk_0070,I RE DI CASTIGLIA,0.7900648713111877,0.5041840076446533
chunk_0070_q3,Perché la gente di Aci decise di mandare una deputazione all'Imperatore nel 1528?,False,"['per implorare che il turbinoso e vessatorio periodo avesse fine', 'implorare che il turbinoso e vessatorio periodo avesse fine']",per implorare che il turbinoso e vessatorio periodo avesse fine,implorare che il turbinoso e vessatorio periodo avesse fine.,False,1,1.0,0.29584218334639445,1,chunk_0071,I RE DI CASTIGLIA,0.8352619409561157,0.9999185800552368
chunk_0071_q1,In quale anno il consiglio dei maggiorenti del territorio di Aci si riunì a Casalotto per decidere la deputazione all’Imperatore?,False,"['1528', 'il 28 agosto 1528', '28 agosto 1528']",1528,1528,False,1,1.0,0.9912459744227817,1,chunk_0071,I RE DI CASTIGLIA,0.8408282995223999,0.9995751976966858
chunk_0071_q2,Quanti fiorini raccolsero i deputati da offrire a Carlo V?,False,"['72.000 fiorini', '72.000']",72.000 fiorini,72.000,False,1,1.0,0.8619547652097026,1,chunk_0071,I RE DI CASTIGLIA,0.8650937676429749,0.9990625977516174
chunk_0071_q3,In quale data Carlo V riconfermò il privilegio della fiera franca con il decreto da Ipruk?,False,"['il 5-7-1530', '5-7-1530']",il 5-7-1530,5-7-1530,False,1,1.0,0.9710373277539475,2,chunk_0072,I RE DI CASTIGLIA,0.8361951112747192,0.9933905601501465
chunk_0071_unanswerable_1,Quale funzionario regio amministrò il Castello dopo il ritorno al demanio sotto Giovanni di Castiglia?,True,[],,La risposta non è presente nel contesto.,True,1,1.0,0.19751061176066287,2,chunk_0042,I VESPRI SICILIANI,0.8277161121368408,0.8402392864227295
chunk_0072_q1,In quale anno Aci-Castello divenne Comune autonomo?,False,"['Nel 1535', '1535']",Nel 1535,1535,False,1,1.0,0.9879368530127977,1,chunk_0072,I RE DI CASTIGLIA,0.8532673120498657,0.9999077320098877
chunk_0072_q2,Chi fu eletto Capitano Giustiziere nel 1551?,False,"['Don Vincenzo Gravina', 'Vincenzo Gravina']",Don Vincenzo Gravina,Don Vincenzo Gravina,False,1,1.0,0.9945597736186755,1,chunk_0072,I RE DI CASTIGLIA,0.7889549732208252,0.9698660373687744
chunk_0072_q3,Da chi fu eletto Don Vincenzo Gravina Capitano Giustiziere nel 1551?,False,"['da Carlo I Imperatore di Spagna e Re di Sicilia', 'Carlo I Imperatore di Spagna e Re di Sicilia', 'Carlo I Imperatore di Spagna', 'da Carlo I Imperatore di Spagna', 'da Carlo I', 'Carlo I']",da Carlo I Imperatore di Spagna e Re di Sicilia,"Carlo I Imperatore di Spagna e Re di Sicilia,",False,1,1.0,0.6998740993440151,1,chunk_0072,I RE DI CASTIGLIA,0.817558765411377,0.9995120763778687
chunk_0072_unanswerable_1,Quale giudice esaminò le lamentele dei Castellesi contro il governatore spagnolo del Castello?,True,[],,La risposta non è presente nel contesto.,True,1,1.0,0.9211467504501343,1,chunk_0092,IL CANTO DEL CARCERATO,0.7829787731170654,0.2886284291744232
chunk_0073_q1,In quale via si crede fosse ubicata la chiesa di Aci nel piano del Castello?,False,"['in via G. Marconi', 'via G. Marconi', 'G. Marconi']",in via G. Marconi,via G. Marconi,False,1,1.0,0.6652098316844786,1,chunk_0073,LA CHIESA IN TERRITORIO D'ACI,0.838700532913208,0.9999628067016602
chunk_0073_q2,A quale santa era dedicata la chiesa di Aci Castello?,False,"['S. Marina', 'a S. Marina']",S. Marina,"S. Marina,",False,1,1.0,0.8939803454304638,1,chunk_0073,LA CHIESA IN TERRITORIO D'ACI,0.8308578133583069,0.9981153011322021
chunk_0073_q3,Quali erano le due chiese che fungevano da parrocchia in tutto il territorio d'Aci dal 1446?,False,"['quella di S. Filippo di Carcina e quella di Valverde', 'S. Filippo di Carcina e quella di Valverde']",quella di S. Filippo di Carcina e quella di Valverde,quella di S. Filippo di Carcina e quella di Valverde,False,1,1.0,0.7578847827826394,1,chunk_0073,LA CHIESA IN TERRITORIO D'ACI,0.8394652605056763,0.9997555613517761
chunk_0073_unanswerable_1,Quale cappellano documentò il passaggio della parrocchia dal Castello alla chiesa di S. Mauro?,True,[],,La risposta non è presente nel contesto.,True,1,1.0,0.5726229548454285,1,chunk_0078,LA CHIESA DI S. MAURO,0.8207917809486389,0.9435506463050842
chunk_0074_q1,In quale data le Sacre Reliquie di S. Agata furono portate nella chiesa di Jachium e successivamente accompagnate in processione a Catania in presenza di una enorme folla?,False,"['il 17 agosto del 1126', '17 agosto del 1126']",il 17 agosto del 1126,17 agosto del 1126,False,1,1.0,0.919015640654834,1,chunk_0074,LA CHIESA IN TERRITORIO D'ACI,0.8633584380149841,0.9995062351226807
chunk_0074_q2,In quale anno fu eseguito l'inventario alle suppellettili del Castello di Aci Castello?,False,"['nel 1616', '1616']",nel 1616,"1616,",False,1,1.0,0.9267589908886293,1,chunk_0074,LA CHIESA IN TERRITORIO D'ACI,0.8231191635131836,0.9969342947006226
chunk_0074_q3,Quanto era lungo il cannone di bronzo rinvenuto fra le artiglierie del Castello?,False,"['12 palmi e 1/2', 'lungo 12 palmi e 1/2']",12 palmi e 1/2,12 palmi e 1/2,False,1,1.0,0.98811936378479,1,chunk_0075,LA CHIESA IN TERRITORIO D'ACI,0.8013603687286377,0.9956871867179871
chunk_0075_q1,In quale anno Filippo IV riunì Aci-Castello al Comune di Aci-S. Antonio?,False,"['nel 1628', '1628']",nel 1628,1628,False,1,1.0,1.9416486435911793,1,chunk_0075,LA CHIESA IN TERRITORIO D'ACI,0.86372309923172,0.9968690276145935
chunk_0075_q2,In quale anno Aci-Castello risultava unito ad Aci S. Filippo?,False,"['Nel 1636', '1636']",Nel 1636,1636,False,1,1.0,0.9264567701811757,1,chunk_0075,LA CHIESA IN TERRITORIO D'ACI,0.8421819806098938,0.9981884360313416
